       1                   2              3              4              5               6             7           8        9             10             11          12         13         14         15             16            17            18            19        20        21              22              23              24          25           26             27          28
 IRIS_ID              CMT_ID           EVLA           EVLO           EVDP     ORIGIN_DATE   ORIGIN_TIME     MAG_VAL MAG_TYPE           STLA           STLO        STDP       BATH      KSTNM      PHASE       RAYPARAM         GCARC            AZ           BAZ  FC_LOWER  FC_UPPER         SNR_ALL        SNR_PASS        SNR_STOP          CC       TSHIFT     TSHIFT_REL  CORRECTION
                                      (deg)          (deg)           (km)    (YYYY-MM-DD)    (HH:MM:SS)                               (deg)          (deg)         (m)        (m)                              (s/rad)         (deg)         (deg)         (deg)      (Hz)      (Hz)                                                                      (s)                           
11361828      C202101060620A       -29.0710      -176.8990        26.1200      2021-01-06      06:20:35      6.2959       Mw       -28.5813      -157.6295        1522       5112      P0023          P       719.5881       16.8700       93.0333      263.6747      0.50      2.00         10.0000         29.3276          1.0000      0.7572         6.85         0.0292       -1.33
11361978      C202101061652A        -7.0590       155.7920        44.0000      2021-01-06      16:52:16      5.8708       Mw       -14.9055      -178.8288        1506       2430      P0008          P       517.7465       26.0930      109.6609      284.7368      0.55      2.00         10.0000         89.8996          1.0000      0.6707         4.95         0.0150       -1.24
11361978      C202101061652A        -7.0590       155.7920        44.0000      2021-01-06      16:52:16      5.8708       Mw       -12.4160      -165.4650        1538       5633      P0011          P       480.8855       38.5220      101.0872      274.2734      0.40      2.00         10.0000         27.4246          1.0000      0.7114         1.15         0.0026       -0.56
11362594      C202101080028A       -29.4780      -178.7020       224.0000      2021-01-08      00:28:50      6.2902       Mw       -14.8769      -178.8023        1516       2523      P0008          P       696.5154       14.6010      359.6154      179.6536      1.05      2.00         10.0000         24.1598          1.0000      0.7584         1.25         0.0064       -1.66
11362594      C202101080028A       -29.4780      -178.7020       224.0000      2021-01-08      00:28:50      6.2902       Mw       -11.1547      -172.3393        1533       4750      P0009          P       614.0851       19.2590       19.2469      197.0072      0.90      2.00         10.0000         24.3888          1.0000      0.3393         2.75         0.0111       -0.82
11362594      C202101080028A       -29.4780      -178.7020       224.0000      2021-01-08      00:28:50      6.2902       Mw       -14.9533      -168.5035        1505       5116      P0010          P       624.5120       17.3020       35.1124      211.2164      0.65      1.20         10.0000         70.5848          1.0000      0.8081        -0.65        -0.0029       -0.81
11362594      C202101080028A       -29.4780      -178.7020       224.0000      2021-01-08      00:28:50      6.2902       Mw       -11.3053      -142.3128         505       4888      P0016          P       476.1856       38.4030       69.4758      236.2447      0.55      2.00         10.0000         23.7978          1.0000      0.4379        -4.40        -0.0105       -1.06
11362594      C202101080028A       -29.4780      -178.7020       224.0000      2021-01-08      00:28:50      6.2902       Mw       -28.6043      -157.6107        1520       5076      P0023          P       618.9094       18.4350       92.4818      262.1539      0.40      2.00         10.0000        146.5264          1.0000      0.8081         2.85         0.0119       -0.74
11362671      C202101080501A       -20.7370       169.8820       113.0000      2021-01-08      05:01:04      6.1241       Mw       -14.8695      -178.7976        1526       2537      P0008          P       754.0186       12.2650       63.2638      239.7878      0.40      2.00         10.0000          9.7057          1.0000      0.5594        -3.80        -0.0222       -1.89
11362671      C202101080501A       -20.7370       169.8820       113.0000      2021-01-08      05:01:04      6.1241       Mw       -11.1541      -172.3414        1541       4748      P0009          P       620.7071       19.5690       63.4169      238.4795      0.40      2.00         10.0000         90.5230          1.0000      0.6378         0.00         0.0000       -0.88
11362671      C202101080501A       -20.7370       169.8820       113.0000      2021-01-08      05:01:04      6.1241       Mw       -14.9566      -168.5061        1510       5120      P0010          P       609.6049       21.3460       77.8412      251.1372      0.40      2.00         10.0000        116.3492          1.0000      0.5858         3.70         0.0133       -0.67
11362671      C202101080501A       -20.7370       169.8820       113.0000      2021-01-08      05:01:04      6.1241       Mw       -12.4157      -165.4494        1531       5579      P0011          P       519.1468       25.0260       74.4835      247.3254      0.50      2.00         10.0000         26.2957          1.0000      0.8494         1.95         0.0062       -0.88
11362733      B202101081141A       -30.5460      -179.6470       337.5300      2021-01-08      11:41:58      5.3557       Mw       -14.8586      -178.7906        1528       2548      P0008          P       622.8750       15.7070        3.0589      182.7252      0.40      2.00         10.0000         28.2743          1.0000      0.8641         0.55         0.0027       -1.33
11363040      C202101090139A       -16.1750       167.9360       183.6700      2021-01-09      01:39:39      5.5939       Mw       -14.8360      -178.7761        1524       2558      P0008          P       723.5558       12.8720       85.8404      262.2731      0.40      2.00         10.0000          8.6272          1.0000      0.7516         3.80         0.0216       -1.68
11363293      C202101100354A       -24.0350       -66.6300       217.0000      2021-01-10      03:54:14      6.1373       Mw       -28.6260      -157.5695        1492       5071      P0023          P       308.4926       79.5150      243.1957      111.7697      0.50      2.00         10.0000         89.1547          1.0000      0.9202         3.10         0.0044       -0.87
11363328      C202101100648A       -16.0370       167.8550       160.0000      2021-01-10      06:48:20      6.1186       Mw       -14.8037      -178.7687        1522       2634      P0008          P       730.2786       12.9510       86.3473      262.7752      0.40      2.00         10.0000        216.1032          1.0000      0.7309         7.45         0.0418       -1.70
11363606      B202101110120A        -7.2550       120.4350       615.7300      2021-01-11      01:20:38      5.6981       Mw       -28.6324      -157.5589        1504       5078      P0023          P       299.5545       79.5370      117.8861      267.3926      0.55      2.00         10.0000        105.4333          1.0000      0.5214         0.10         0.0002       -0.84
11366861      C202101190246A       -31.8230       -68.8180        20.0000      2021-01-19      02:46:22      6.5290       Mw       -12.9311      -130.5746        1272       3973      P0018          P       395.9561       59.3440      273.5361      119.5263      0.85      1.50         10.0000         11.6382          1.0000      0.4354         5.65         0.0094       -1.35
11366861      C202101190246A       -31.8230       -68.8180        20.0000      2021-01-19      02:46:22      6.5290       Mw       -24.1167      -140.6083        1278       4562      P0022          P       381.7146       62.7550      257.2124      114.7903      0.55      2.00         10.0000          8.2545          1.0000      0.7346        12.45         0.0200       -1.26
11367891      C202101211223A         5.0070       127.5170        95.8100      2021-01-21      12:23:04      7.0168       Mw       -14.6507      -178.9364        1518       1833      P0008          P       405.6776       56.5930      111.2188      286.2894      0.40      2.00         10.0000        272.1215          1.0000      0.8982         4.10         0.0072       -1.42
11367891      C202101211223A         5.0070       127.5170        95.8100      2021-01-21      12:23:04      7.0168       Mw       -12.2939      -165.2534        1529       5464      P0011          P       354.5284       69.0140      105.2204      280.3268      0.45      2.00         10.0000         19.7971          1.0000      0.6303         0.80         0.0012       -0.63
11368372      C202101221623A       -33.1540      -179.4850        45.6200      2021-01-22      16:23:40      5.6362       Mw       -28.6309      -157.3352        1501       4811      P0023          P       625.0609       19.4970       82.5223      251.0358      0.85      2.00         10.0000         11.1431          1.0000      0.3830        -1.65        -0.0063       -0.91
11368751                           -24.3300      -179.5050       424.6200      2021-01-23      11:46:52      5.5000       Mw       -14.6760      -178.9750        1508       1942      P0008          P       631.6372        9.6660        3.0549      182.8774      0.55      2.00         10.0000        426.0201          1.0000      0.3086         7.00         0.0525       -1.33
11368751                           -24.3300      -179.5050       424.6200      2021-01-23      11:45:17      5.5000       Mw       -12.2867      -165.2328        1509       5412      P0011          P       598.4161       18.1010       50.8332      226.3039      0.50      2.00         10.0000         47.6403          1.0000      0.9190         3.45         0.0154       -0.50
11368868      C202101232336A       -61.8250       -55.4940         9.5800      2021-01-23      23:36:50      6.9527       Mw       -14.6950      -126.5772         515       3970      P0019          P       359.3965       68.1810      279.7149      151.2406      0.40      1.70         10.0000          9.5282          1.0000      0.7201        10.35         0.0157       -1.82
11369564      C202101252042A       -15.7420      -178.6790        10.0000      2021-01-25      20:42:07      5.1684       Mw       -14.7439      -178.9565        1524       1969      P0008          P       977.0657        1.0330      344.9461      165.0191      0.50      2.00         10.0000       1344.0446          1.0000      0.5106        -0.75        -0.0377       -3.11
11372611      C202102022049A       -16.2860       177.9520        10.0000      2021-02-02      20:49:27      5.7563       Mw       -14.9392      -178.8335        1535       2338      P0008          P       787.7891        3.3760       66.9282      246.0628      0.80      2.00         10.0000         12.2856          1.0000      0.6175         7.15         0.1355       -3.64
11372767      C202102030523A       -36.1900       -97.6650        10.0000      2021-02-03      05:23:43      6.6236       Mw       -12.9180      -135.8182        1007       4299      P0017          P       470.5496       41.3590      294.3214      131.0155      1.25      2.00         10.0000         10.5030          1.0000      0.5762         1.60         0.0034       -1.92
11372767      C202102030523A       -36.1900       -97.6650        10.0000      2021-02-03      05:23:43      6.6236       Mw       -13.0370      -130.8272        1265       3980      P0018          P       484.6433       37.6840      299.3359      133.7651      1.10      1.80         10.0000          9.7934          1.0000      0.6067        -0.30        -0.0007       -1.79
11372767      C202102030523A       -36.1900       -97.6650        10.0000      2021-02-03      05:23:43      6.6236       Mw       -15.1239      -126.2939         523       3843      P0019          P       500.7234       33.0800      302.0649      134.8884      0.40      2.00         10.0000         20.7868          1.0000      0.5266        -0.55        -0.0014       -1.93
11374354      B202102070156A       -20.7560      -177.4660       369.4300      2021-02-07      01:56:52      5.2431       Mw       -14.9737      -178.6554        1534       2417      P0008          p       639.3451        5.8910      348.7347      169.1001      0.50      2.00         10.0000        201.9480          1.0000      0.9173         2.60         0.0288       -1.32
11374363      C202102070225A       -17.1480      -174.3460       154.0000      2021-02-07      02:25:06      5.2293       Mw       -12.2941      -165.0631        1528       4909      P0011          P       755.1348       10.2030       62.8452      240.4793      0.90      2.00         10.0000          5.9818          1.0000      0.1881        -3.30        -0.0129       -1.49
11374710      B202102080806A       -30.2490      -179.4180       340.0900      2021-02-08      08:06:19      5.5990       Mw       -14.9777      -178.6074        1518       2129      P0008          P       624.5193       15.2890        2.9707      182.6562      0.75      2.00         10.0000        172.2429          1.0000      0.7040         1.90         0.0096       -1.52
11374710      B202102080806A       -30.2490      -179.4180       340.0900      2021-02-08      08:06:19      5.5990       Mw       -11.1124      -172.6237        1514       4736      P0009          P       525.0192       20.1510       19.6927      197.2569      0.55      2.00         10.0000         23.2596          1.0000      0.8347         0.55         0.0022       -0.83
11374710      B202102080806A       -30.2490      -179.4180       340.0900      2021-02-08      08:06:19      5.5990       Mw       -15.4334      -169.1648        1529       5141      P0010          P       613.0527       17.5490       34.6825      210.6598      0.65      1.55         10.0000         17.7386          1.0000      0.4796        -2.00        -0.0090       -0.64
11375863      C202102101319A       -23.0540       171.6010        10.0000      2021-02-10      13:19:55      7.7098       Mw       -14.9534      -178.5576        1512       2516      P0008          P       783.1547       12.3280       50.6621      227.4423      0.60      2.00         10.0000         25.6455          1.0000      0.5859        10.05         0.0572       -3.71
11375863      C202102101319A       -23.0540       171.6010        10.0000      2021-02-10      13:19:55      7.7098       Mw       -11.1158      -172.6209        1499       4740      P0009          P       627.7585       19.2040       54.2073      229.5195      1.35      1.95         10.0000          7.8265          1.0000      0.7724         9.25         0.0350       -1.63
11375863      C202102101319A       -23.0540       171.6010        10.0000      2021-02-10      13:19:55      7.7098       Mw       -15.4540      -169.2297        1513       5176      P0010          P       625.9627       19.6030       70.6202      244.2319      0.55      2.00         10.0000         12.9964          1.0000      0.8857         4.85         0.0181       -1.60
11375863      C202102101319A       -23.0540       171.6010        10.0000      2021-02-10      13:19:55      7.7098       Mw       -12.3159      -165.0127        1509       4654      P0011          P       521.9536       24.6820       68.2275      241.0007      0.45      2.00         10.0000         13.1301          1.0000      0.5413        12.45         0.0388       -1.77
11375863      C202102101319A       -23.0540       171.6010        10.0000      2021-02-10      13:19:55      7.7098       Mw       -23.1002      -128.3627        1030       3482      P0021          P       415.0747       54.8060      102.8040      257.2830      1.25      2.00         10.0000         33.0655          1.0000      0.5595         5.85         0.0103       -1.68
11375863      C202102101319A       -23.0540       171.6010        10.0000      2021-02-10      13:19:55      7.7098       Mw       -24.1493      -139.9942        1273       4404      P0022          P       459.3833       44.1440      101.5313      261.1274      0.40      2.00         10.0000         11.5771          1.0000      0.4641        17.15         0.0351       -1.58
11375863      C202102101319A       -23.0540       171.6010        10.0000      2021-02-10      13:19:55      7.7098       Mw       -28.6999      -157.3054        1531       4843      P0023          P       510.3512       28.4550      108.0623      274.1998      0.70      2.00         10.0000         16.7124          1.0000      0.7928         8.25         0.0232       -1.87
11375863      C202102101319A       -23.0540       171.6010        10.0000      2021-02-10      13:19:55      7.7098       Mw       -24.1487      -142.3366        1527       4564      P0024          P       467.8584       42.0300      101.0646      261.7449      0.70      1.80         10.0000          9.6788          1.0000      0.8522        11.65         0.0247       -1.65
11376806      C202102121701A        38.1310        73.5450        98.9500      2021-02-12      17:01:35      5.9244       Mw       -12.9217      -135.9512        1019       4339      P0017      PKIKP       100.4301      143.6470       54.0582      319.2024      0.80      2.00         10.0000         95.9335          1.0000      0.7114         2.60         0.0022       -8.50
11376806      C202102121701A        38.1310        73.5450        98.9500      2021-02-12      17:01:35      5.9244       Mw       -15.4035      -126.1990         523       3853      P0019      PKIKP        86.8988      151.3740       42.8287      326.3126      0.55      2.00         10.0000         58.2929          1.0000      0.8201         2.30         0.0020       -0.83
11376806      C202102121701A        38.1310        73.5450        98.9500      2021-02-12      17:01:35      5.9244       Mw       -24.1475      -139.9263        1257       4480      P0022      PKIKP        93.5508      148.3570       73.5907      304.2163      0.65      2.00         10.0000        170.1475          1.0000      0.7030         5.60         0.0048       -0.77
11376806      C202102121701A        38.1320        73.5690        91.6200      2021-02-12      17:01:35      5.9244       Mw       -24.1403      -142.3425        1513       4564      P0024      PKIKP        96.6335      146.5010       75.8764      303.2886      0.75      2.00         10.0000        167.2837          1.0000      0.3746         5.70         0.0049       -1.62
11376806      C202102121701A        38.1310        73.5450        98.9500      2021-02-12      17:01:35      5.9244       Mw       -22.4140      -139.8955        1497       4420      P0025      PKIKP        95.2274      147.3770       70.9015      306.4816      0.55      2.00         10.0000        100.6999          1.0000      0.7319         2.35         0.0020       -0.68
11377253      C202102131407A        37.7450       141.7490        49.9400      2021-02-13      14:07:50      7.1323       Mw       -14.8905      -178.5314        1514       2481      P0008          P       374.0987       64.5010      136.8258      325.9552      0.50      2.00         10.0000         22.2683          1.0000      0.9530         3.00         0.0048       -1.37
11377253      C202102131407A        37.7450       141.7490        49.9400      2021-02-13      14:07:50      7.1323       Mw       -11.1365      -172.6697        1511       4775      P0009          P       372.5591       64.8630      129.2759      321.4010      0.40      2.00         10.0000        284.7002          1.0000      0.6356         1.70         0.0027       -0.71
11377253      C202102131407A        37.7450       141.7490        49.9400      2021-02-13      14:07:50      7.1323       Mw       -15.4521      -169.3222        1512       5200      P0010          P       350.1977       70.2670      129.4683      320.7039      0.50      1.75         10.0000        930.5074          1.0000      0.8934         1.70         0.0025       -0.83
11377253      C202102131407A        37.7450       141.7490        49.9400      2021-02-13      14:07:50      7.1323       Mw       -12.3253      -164.9644        1515       5066      P0011          P       348.4985       70.6610      123.9025      317.7945      0.40      2.00         10.0000        213.3713          1.0000      0.7006         1.40         0.0021       -0.83
11377253      C202102131407A        37.7450       141.7490        49.9400      2021-02-13      14:07:50      7.1323       Mw       -10.9169      -142.5027         494       4693      P0016          P       284.0615       85.6860      107.3719      309.7731      0.50      2.00         10.0000        169.4862          1.0000      0.7421         3.35         0.0044       -0.92
11377253      C202102131407A        37.7450       141.7490        49.9400      2021-02-13      14:07:50      7.1323       Mw       -12.9281      -135.9730         983       4345      P0017          P       265.1531       91.9140      104.9053      308.3708      0.85      2.00         10.0000         52.3336          1.0000      0.4602         9.50         0.0121       -0.91
11377253      C202102131407A        37.7450       141.7490        49.9400      2021-02-13      14:07:50      7.1323       Mw       -28.6697      -157.3178        1534       4834      P0023          P       275.7040       87.5130      129.8596      316.2270      0.40      2.00         10.0000         86.6502          1.0000      0.7126         3.70         0.0049       -0.76
11377493      C202102141501A       -23.2620       171.7300        10.0000      2021-02-14      15:01:42      5.8800       Mw       -11.1308      -172.6894        1502       4762      P0009          P       627.7853       19.1710       53.3737      228.7152      0.40      2.00         10.0000         15.3990          1.0000      0.7759         3.45         0.0131       -1.85
11377992      C202102160049A       -17.8190       167.5900         5.5900      2021-02-16      00:49:25      6.4461       Mw       -14.8653      -178.4881        1519       2437      P0008          P       781.9971       13.6780       79.5618      255.6254      0.45      2.00         10.0000         11.8561          1.0000      0.5309         0.85         0.0044       -3.46
11377992      C202102160049A       -17.8190       167.5900         5.5900      2021-02-16      00:49:25      6.4461       Mw       -11.1226      -172.7075        1522       4743      P0009          P       623.3044       20.2010       73.3343      248.3564      0.50      2.00         10.0000        106.0814          1.0000      0.7015         4.70         0.0171       -1.75
11377992      C202102160049A       -17.8190       167.5900         5.5900      2021-02-16      00:49:25      6.4461       Mw       -15.4611      -169.3661        1540       5176      P0010          P       611.2684       22.1900       87.3280      260.6450      1.25      2.00         10.0000         58.1100          1.0000      0.8435         1.55         0.0052       -1.62
11378838      C202102172249A       -23.1880       171.7600        12.6300      2021-02-17      22:49:38      6.0748       Mw       -11.1189      -172.7258        1535       4724      P0009          P       628.0632       19.0860       53.3865      228.7595      0.40      2.00         10.0000        141.9437          1.0000      0.6724         2.60         0.0099       -2.07
11378838      C202102172249A       -23.1880       171.7600        12.6300      2021-02-17      22:49:38      6.0748       Mw       -15.4847      -169.4240        1515       5180      P0010          P       627.1630       19.3290       69.8968      243.6021      0.95      2.00         10.0000         36.7737          1.0000      0.5854        -3.00        -0.0113       -1.52
11379024      C202102180637A       -18.9390       168.0600        10.0000      2021-02-18      06:37:30      6.2957       Mw       -14.8597      -178.4487        1538       2409      P0008          P       782.0953       13.5320       74.5130      250.5721      1.40      2.00         10.0000          5.1747          1.0000      0.7884         2.60         0.0135       -3.47
11379024      C202102180637A       -18.9390       168.0600        10.0000      2021-02-18      06:37:30      6.2957       Mw       -11.1179      -172.7283        1495       4721      P0009          P       623.5806       20.1140       69.8710      244.8337      0.40      2.00         10.0000         12.0977          1.0000      0.6077         3.85         0.0141       -1.71
11379024      C202102180637A       -18.9390       168.0600        10.0000      2021-02-18      06:37:30      6.2957       Mw       -15.4878      -169.4318        1520       5181      P0010          P       614.0286       21.7590       84.3691      257.6259      0.65      2.00         10.0000          8.3367          1.0000      0.5270        10.70         0.0367       -1.69
11379159      C202102181530A       -14.8330      -176.7380         7.7000      2021-02-18      15:30:48      6.1852       Mw       -11.1168      -172.7312        1518       4718      P0009          P       787.2469        5.3900       46.8826      225.9821      0.60      2.00         10.0000       1126.5656          1.0000      0.5256        -4.40        -0.0545       -3.23
11379159      C202102181530A       -14.8330      -176.7380         7.7000      2021-02-18      15:30:48      6.1852       Mw       -15.4912      -169.4407        1521       5180      P0010          P       786.5878        7.0740       96.2873      274.3762      0.40      2.00         10.0000         71.3262          1.0000      0.4799         3.55         0.0342       -2.87
11379159      C202102181530A       -14.8330      -176.7380         7.7000      2021-02-18      15:30:48      6.1852       Mw       -12.3387      -164.8710        1524       5062      P0011          P       783.6151       11.7990       79.2406      256.4429      0.45      2.00         10.0000         26.0631          1.0000      0.6862         7.45         0.0442       -2.65
11382445      B202102270213A       -18.5080      -177.9420       553.8600      2021-02-27      02:13:01      5.7303       Mw       -14.8834      -178.4129        1529       2367      P0008          p       401.8875        3.6520      352.8375      172.9729      0.40      2.00         10.0000        751.1988          1.0000      0.6310         3.25         0.0409       -0.99
11382445      B202102270213A       -18.5080      -177.9420       553.8600      2021-02-27      02:13:01      5.7303       Mw       -11.1765      -172.8077        1505       4707      P0009          p       576.0823        8.8510       34.7911      213.4724      0.55      2.00         10.0000        389.7435          1.0000      0.6307         1.35         0.0107       -0.81
11382445      B202102270213A       -18.5080      -177.9420       553.8600      2021-02-27      02:13:01      5.7303       Mw       -15.5351      -169.5867        1522       5158      P0010          p       572.4138        8.5230       70.8499      248.3993      0.55      2.00         10.0000        173.7868          1.0000      0.8217         1.35         0.0110       -0.72
11383002      C202103010329A       -13.1730       166.6640        50.6700      2021-03-01      03:29:48      5.4991       Mw       -11.2073      -172.8268        1519       4711      P0009          P       621.5263       20.1370       86.6475      262.2715      0.50      2.00         10.0000         30.4508          1.0000      0.7451         2.15         0.0080       -1.18
11383984      B202103030322A       -16.6460      -177.2120       384.7100      2021-03-03      03:22:48      5.1653       Mw       -14.8611      -178.4124        1550       2393      P0008          p       385.6615        2.1260      326.9222      147.2482      0.45      2.00         10.0000        433.6039          1.0000      0.9381         2.35         0.0425       -1.03
11383984      B202103030322A       -16.6460      -177.2120       384.7100      2021-03-03      03:22:48      5.1653       Mw       -15.6107      -169.6848        1522       5146      P0010          p       654.1959        7.3040       82.9109      260.8170      0.45      2.00         10.0000        528.4273          1.0000      0.7708         1.85         0.0174       -0.55
11384138      B202103030826A       -21.1210      -178.7460       552.2700      2021-03-03      08:26:14      5.4844       Mw       -14.8586      -178.4129        1551       2396      P0008          p       528.9908        6.2700        2.9495      182.8464      0.50      2.00         10.0000        352.9431          1.0000      0.8830         2.70         0.0267       -1.33
11384155      C202103031016A        39.7640        22.1760        10.0000      2021-03-03      10:16:09      6.2932       Mw       -10.7225      -142.3433         523       4634      P0016      PKIKP        94.5620      147.8720      330.4528       22.6938      0.40      2.00         10.0000         12.9597          1.0000      0.6284         8.15         0.0069       -1.49
11384155      C202103031016A        39.7640        22.1760        10.0000      2021-03-03      10:16:09      6.2932       Mw       -12.9118      -136.2127        1029       4271      P0017      PKIKP        95.8513      147.0880      318.6463       31.4027      0.60      2.00         10.0000          5.9128          1.0000      0.4609         9.60         0.0081       -1.51
11384155      C202103031016A        39.7640        22.1760        10.0000      2021-03-03      10:16:09      6.2932       Mw       -13.0488      -131.2339        1295       4037      P0018      PKIKP        99.5233      144.4930      311.3426       36.3279      0.55      1.85         10.0000         64.3561          1.0000      0.7698         7.80         0.0066       -5.72
11384594      C202103041327A       -37.5630       179.4440        20.7800      2021-03-04      13:27:34      7.2817       Mw       -14.8444      -178.4155        1529       2404      P0008          P       606.0386       22.7980        5.3462      184.3821      0.40      2.00         10.0000        399.0758          1.0000      0.7826         4.30         0.0143       -1.84
11384594      C202103041327A       -37.5630       179.4440        20.7800      2021-03-04      13:27:34      7.2817       Mw       -11.2597      -172.8556        1507       4761      P0009          P       514.7552       27.1950       16.7106      193.4384      0.80      1.75         10.0000        101.1386          1.0000      0.7253        -0.95        -0.0028       -0.92
11384594      C202103041327A       -37.5630       179.4440        20.7800      2021-03-04      13:27:34      7.2817       Mw       -15.6170      -169.7347        1523       5128      P0010          P       523.4648       23.9410       26.4602      201.5147      0.45      2.00         10.0000        312.3849          1.0000      0.7549         4.20         0.0134       -0.69
11384594      C202103041327A       -37.5630       179.4440        20.7800      2021-03-04      13:27:34      7.2817       Mw       -12.3293      -164.8026        1520       5090      P0011          P       508.4034       28.8970       33.2897      206.4460      1.20      2.00         10.0000         16.9567          1.0000      0.8347         7.15         0.0200       -1.09
11384594      C202103041327A       -37.5630       179.4440        20.7800      2021-03-04      13:27:34      7.2817       Mw       -10.7179      -142.3430         530       4636      P0016          P       461.8203       43.5030       61.9960      225.4222      0.40      1.75         10.0000        143.9996          1.0000      0.8407         4.85         0.0101       -1.30
11384594      C202103041327A       -37.5630       179.4440        20.7800      2021-03-04      13:27:34      7.2817       Mw       -12.9114      -136.2302        1035       4263      P0017          P       449.7608       46.4530       69.9939      229.8333      0.50      2.00         10.0000         28.1617          1.0000      0.7575         8.40         0.0166       -1.31
11384594      C202103041327A       -37.5630       179.4440        20.7800      2021-03-04      13:27:34      7.2817       Mw       -13.0353      -131.2464        1264       4029      P0018          P       434.3576       50.1340       74.2432      231.5430      0.50      2.00         10.0000         91.2376          1.0000      0.6923         4.80         0.0090       -1.55
11384594      C202103041327A       -37.5630       179.4440        20.7800      2021-03-04      13:27:34      7.2817       Mw       -15.5592      -126.3335         508       3838      P0019          P       424.8937       52.4120       80.5042      234.2489      0.45      1.60         10.0000         91.7095          1.0000      0.7980         6.15         0.0112       -1.60
11384594      C202103041327A       -37.5630       179.4440        20.7800      2021-03-04      13:27:34      7.2817       Mw       -24.3189      -139.4046        1282       4347      P0022          P       485.7238       37.3480       81.2901      239.2984      0.55      2.00         10.0000         10.5701          1.0000      0.8400         8.25         0.0191       -1.28
11384594      C202103041327A       -37.5630       179.4440        20.7800      2021-03-04      13:27:34      7.2817       Mw       -28.3405      -157.3972        1516       5194      P0023          P       615.5396       21.4310       71.3196      238.5599      0.45      1.35         10.0000        732.0593          1.0000      0.9460         3.90         0.0136       -1.54
11384594      C202103041327A       -37.5630       179.4440        20.7800      2021-03-04      13:27:34      7.2817       Mw       -24.0180      -142.4024        1493       4575      P0024          P       493.4296       35.1650       78.4574      238.2411      0.40      2.00         10.0000         33.7526          1.0000      0.8746         5.40         0.0131       -1.29
11384594      C202103041327A       -37.5630       179.4440        20.7800      2021-03-04      13:27:34      7.2817       Mw       -22.6533      -139.4221        1498       4123      P0025          P       482.4947       38.2080       78.9610      237.4643      0.75      2.00         10.0000        156.9373          1.0000      0.8189         5.70         0.0130       -1.50
11384667      C202103041653A       -14.4640       167.3200       173.3000      2021-03-04      16:53:11      6.2368       Mw       -11.2620      -172.8561        1512       4765      P0009          P       616.1476       19.5820       82.9150      258.4577      0.40      2.00         10.0000        123.0420          1.0000      0.7858         3.70         0.0145       -1.24
11384667      C202103041653A       -14.4640       167.3200       173.3000      2021-03-04      16:53:11      6.2368       Mw       -15.6173      -169.7395        1528       5126      P0010          P       524.4501       22.1740       95.9544      269.9256      0.45      2.00         10.0000        156.5554          1.0000      0.8842         5.90         0.0209       -0.66
11384679      C202103041741A       -29.6650      -177.8340        53.0900      2021-03-04      17:41:23      7.4689       Mw       -11.2626      -172.8562        1507       4766      P0009          P       626.9811       18.9770       15.1703      193.4064      0.40      2.00         10.0000         63.3736          1.0000      0.7204         6.50         0.0253       -1.00
11384679      C202103041741A       -29.6650      -177.8340        53.0900      2021-03-04      17:41:23      7.4689       Mw       -15.6173      -169.7406        1536       5126      P0010          P       727.2384       15.8960       29.6723      206.5287      0.40      2.00         10.0000         29.9045          1.0000      0.5170        -4.90        -0.0222       -0.63
11384679      C202103041741A       -29.6650      -177.8340        53.0900      2021-03-04      17:41:23      7.4689       Mw       -24.0185      -142.4041        1489       4574      P0024          P       502.6886       31.9860       88.4121      251.9780      0.40      2.00         10.0000         11.2734          1.0000      0.6397         2.10         0.0055       -0.87
11384712      C202103041928A       -29.7350      -177.2820        26.4500      2021-03-04      19:28:33      8.1033       Mw       -11.2638      -172.8564        1508       4768      P0009          P       628.3253       18.9250       13.4935      191.9226      0.40      2.00         10.0000        129.7573          1.0000      0.6950         0.70         0.0027       -1.28
11384712      C202103041928A       -29.7350      -177.2820        26.4500      2021-03-04      19:28:33      8.1033       Mw       -15.6175      -169.7431        1529       5125      P0010          P       746.1037       15.7260       27.7874      204.8552      1.05      1.85         10.0000         29.2186          1.0000      0.4688         6.60         0.0300       -1.35
11384712      C202103041928A       -29.7350      -177.2820        26.4500      2021-03-04      19:28:33      8.1033       Mw       -24.0187      -142.4049        1494       4574      P0024          P       504.2341       31.5080       88.0013      251.8168      0.70      1.85         10.0000         12.6669          1.0000      0.7284        13.25         0.0349       -1.05
11384837      C202103050230A       -28.7150      -176.5580        17.0000      2021-03-05      02:30:36      6.4037       Mw       -11.2685      -172.8574        1510       4777      P0009          P       707.1654       17.7860       11.9596      190.6792      0.50      2.00         10.0000         26.8271          1.0000      0.5571         2.70         0.0109       -2.17
11384837      C202103050230A       -28.7150      -176.5580        17.0000      2021-03-05      02:30:36      6.4037       Mw       -15.6179      -169.7530        1532       5125      P0010          P       781.0856       14.5250       27.0647      204.4778      0.40      2.00         10.0000         12.6854          1.0000      0.5674        -2.10        -0.0102       -2.05
11384837      C202103050230A       -28.7150      -176.5580        17.0000      2021-03-05      02:30:36      6.4037       Mw       -10.7124      -142.3434         514       4637      P0016          P       488.2125       36.6870       67.6321      235.6309      0.40      1.65         10.0000         11.2889          1.0000      0.6702         5.25         0.0123        0.04
